 Run: data/cwarner/testloc2           
 
  YR DOY DAY     SubN  DrCm3  DrNconc   DrainN NRelease  NUptake     CumDr  CumDrN  ROcm3 RO_Nconc     Ro_N   CumRoN   THRU_N      IrN   CumIrN
2003 107  17 0.551830  172.9 0.000145 0.024988 0.004266 0.001754    311.6 0.052175  198.8 0.000126 0.024988 0.052175 0.000000 0.000000 0.000000
2003 108  18 0.554739    0.0 0.000000 0.000000 0.004846 0.001937    311.6 0.052175   11.6 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 109  19 0.557516    0.0 0.000000 0.000000 0.004629 0.001851    311.6 0.052175   11.5 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 110  20 0.560514    0.0 0.000000 0.000000 0.005107 0.002109    311.6 0.052175    6.9 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 111  21 0.563435    0.0 0.000000 0.000000 0.005158 0.002237    311.6 0.052175    8.6 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 112  22 0.566993    0.0 0.000000 0.000000 0.006036 0.002479    311.6 0.052175    8.6 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 113  23 0.569626    0.0 0.000000 0.000000 0.005003 0.002371    311.6 0.052175    9.7 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 114  24 0.572471    0.0 0.000000 0.000000 0.005217 0.002372    311.6 0.052175    8.7 0.000000 0.000000 0.052175 0.000000 0.000000 0.000000
2003 115  25 0.548024  460.4 0.000062 0.028674 0.006856 0.002629    772.1 0.080849  516.3 0.000056 0.028674 0.080849 0.000000 0.000000 0.000000
2003 116  26 0.523428  275.5 0.000102 0.028166 0.006629 0.003058   1047.5 0.109014  310.4 0.000091 0.028166 0.109014 0.000000 0.000000 0.000000
2003 117  27 0.526955    0.0 0.000000 0.000000 0.006559 0.003032   1047.5 0.109014    8.6 0.000000 0.000000 0.109014 0.000000 0.000000 0.000000
2003 118  28 0.531028    0.0 0.000000 0.000000 0.007388 0.003314   1047.5 0.109014   11.9 0.000000 0.000000 0.109014 0.000000 0.000000 0.000000
2003 119  29 0.534543    4.0 0.000219 0.000879 0.007958 0.003564   1051.6 0.109894   13.9 0.000063 0.000879 0.109894 0.000000 0.000000 0.000000
2003 120  30 0.517942  647.4 0.000034 0.021821 0.008298 0.003079   1699.0 0.131715  722.4 0.000030 0.021821 0.131715 0.000000 0.000000 0.000000
2003 121  31 0.517470   26.1 0.000200 0.005225 0.008172 0.003420   1725.1 0.136939   33.1 0.000158 0.005225 0.136939 0.000000 0.000000 0.000000
2003 122  32 0.523124    0.0 0.000000 0.000000 0.009860 0.004206   1725.1 0.136939    0.0 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 123  33 0.528260    0.0 0.000000 0.000000 0.009587 0.004451   1725.1 0.136939   16.9 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 124  34 0.533765    0.0 0.000000 0.000000 0.010188 0.004682   1725.1 0.136939   11.4 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 125  35 0.540113    0.0 0.000000 0.000000 0.011268 0.004920   1725.1 0.136939   11.8 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 126  36 0.548846    0.0 0.000000 0.000000 0.013446 0.004713   1725.1 0.136939    9.9 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 127  37 0.557365    0.0 0.000000 0.000000 0.013707 0.005187   1725.1 0.136939   10.8 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 128  38 0.564685    0.0 0.000000 0.000000 0.012987 0.005667   1725.1 0.136939   11.8 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 129  39 0.573039    0.0 0.000000 0.000000 0.013789 0.005435   1725.1 0.136939   12.1 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 130  40 0.582361    0.0 0.000000 0.000000 0.014695 0.005372   1725.1 0.136939   12.1 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 131  41 0.591509    0.0 0.000000 0.000000 0.015059 0.005912   1725.1 0.136939   12.1 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 132  42 0.600713    0.0 0.000000 0.000000 0.015699 0.006495   1725.1 0.136939   12.3 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 133  43 0.606674    0.0 0.000000 0.000000 0.012994 0.007032   1725.1 0.136939   10.9 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 134  44 0.613046    0.0 0.000000 0.000000 0.013645 0.007273   1725.1 0.136939   12.4 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 135  45 0.619201    0.0 0.000000 0.000000 0.013777 0.007622   1725.1 0.136939   10.5 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 136  46 0.626483    0.0 0.000000 0.000000 0.015024 0.007742   1725.1 0.136939    9.1 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 137  47 0.637162    0.0 0.000000 0.000000 0.017296 0.006617   1725.1 0.136939   11.3 0.000000 0.000000 0.136939 0.000000 0.000000 0.000000
2003 138  48 0.641508   22.1 0.000249 0.005505 0.017429 0.007578   1747.2 0.142444   36.1 0.000152 0.005505 0.142444 0.000000 0.000000 0.000000
2003 139  49 0.619332  504.7 0.000061 0.030956 0.016703 0.007924   2251.9 0.173400  566.6 0.000055 0.030956 0.173400 0.000000 0.000000 0.000000
2003 140  50 0.616223   42.2 0.000228 0.009633 0.015447 0.008923   2294.1 0.183033   53.8 0.000179 0.009633 0.183033 0.000000 0.000000 0.000000
