 Run: data/cwarner/testdate2          
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2004 170 139  1458.2  1.64  21.5  22.6   92.5 27.2 19.0 34.5  0.00 2.00 1.00  0.00  2.00 3.559  0.00  1.54 2.41  37.7 0.55  886.8
2004 171 140  1479.1  1.67  21.8  23.2   93.2 22.4 22.1 34.4  0.00 2.41 1.00  0.00  2.41 3.963  0.00  1.86 2.01  37.9 0.45  886.8
2004 172 141  1509.6  1.70  22.2  23.5   94.2 12.2 22.4 31.9  0.02 2.01 1.00  0.02  2.01 4.903  0.02  1.57 1.07  38.2 0.24  886.8
2004 173 142  1539.8  1.74  22.6  23.8   95.2 11.5 21.4 31.1  0.00 1.07 1.00  0.00  1.07 4.977  0.00  0.82 0.99  38.4 0.22  886.8
2004 174 143  1569.8  1.77  23.0  24.3   96.2 16.9 21.4 31.7  0.00 0.99 1.00  0.00  0.99 4.499  0.00  0.77 1.47  38.6 0.33  886.8
2004 175 144  1599.6  1.80  23.3  24.7   97.2 13.7 20.8 30.9  0.00 1.47 1.00  0.00  1.47 4.792  0.00  1.14 1.18  38.9 0.27  886.8
2004 176 145  1618.0  1.82  23.6  25.3   97.8 25.5 20.0 34.4  0.00 1.18 1.00  0.00  1.18 3.708  0.00  0.91 2.26  39.0 0.51  886.8
2004 177 146  1636.6  1.85  23.8  26.0   98.5 24.9 20.1 34.5  0.00 2.26 1.00  0.00  2.26 3.761  0.00  1.75 2.21  39.2 0.50  886.8
2004 178 147  1655.3  1.87  24.1  26.6   99.1 23.9 21.2 34.7  0.00 2.21 1.00  0.00  2.21 3.836  0.00  1.71 2.13  39.3 0.48  886.8
2004 179 148  1674.3  1.89  24.3  27.3   99.8 23.6 18.9 34.7  0.00 2.13 1.00  0.00  2.13 3.894  0.00  1.65 2.07  39.5 0.47  886.8
2004 180 149  1774.2  2.00  25.6  27.5  100.8 15.6 20.1 33.1  0.08 2.07 1.00  0.08  2.07 4.613  0.08  1.68 1.36  40.3 0.31  886.8
2004 181 150  1869.7  2.11  26.8  27.9  101.6 23.8 18.4 33.7  0.05 1.36 1.00  0.05  1.36 3.899  0.05  1.10 2.07  41.0 0.47  886.8
2004 182 151  1964.4  2.22  28.1  28.4  102.4 22.0 18.9 34.2  0.00 2.07 1.00  0.00  2.07 4.049  0.00  1.60 1.92  41.8 0.44  886.8
2004 183 152  2070.0  2.33  29.5  28.6  103.3 16.0 19.2 33.9  3.52 1.92 1.00  3.52  1.92 4.580  3.52  5.00 1.39  42.6 0.31  886.8
2004 184 153  2165.5  2.44  30.8  29.0  104.1 24.3 19.6 34.0  0.00 1.39 1.00  0.00  1.39 3.839  0.00  1.07 2.13  43.4 0.48  886.8
2004 185 154  2271.6  2.56  32.3  29.2  105.1 15.9 20.2 32.1  0.30 2.13 1.00  0.30  2.13 4.597  0.30  1.95 1.37  44.2 0.31  886.8
2004 186 155  2390.8  2.70  34.0  29.4  106.1 17.8 19.9 33.2  0.00 1.37 1.00  0.00  1.37 4.424  0.00  1.06 1.54  45.2 0.35  886.8
2004 187 156  2491.2  2.81  35.4  29.9  107.0 24.4 20.6 34.0  0.00 1.54 1.00  0.00  1.54 3.821  0.00  1.19 2.15  46.0 0.49  886.8
2005  32   1   150.0  0.68   1.7   0.4    6.7  9.3  1.9 16.7  0.02 0.00 1.00  0.02  0.00 5.826  0.02  0.02 0.14  14.0 0.13  221.7
2005  33   2   150.0  0.68   1.7   0.4    7.2  3.6  8.4 14.8  0.69 0.00 1.00  0.69  0.00 5.910  0.55  0.56 0.06  14.0 0.05  221.7
2005  34   3   150.1  0.68   1.7   0.4    7.7  5.7  7.2 20.5  0.21 0.00 1.00  0.21  0.00 5.870  0.15  0.16 0.10  14.0 0.09  221.7
2005  35   4   150.1  0.68   1.7   0.4    7.9 15.7  1.2 14.8  0.00 0.00 1.00  0.00  0.00 5.638  0.00  0.00 0.23  14.0 0.21  221.7
2005  36   5   150.2  0.68   1.7   0.4    8.1 16.6 -1.2 17.9  0.00 0.33 1.00  0.00  0.33 5.720  0.00  0.03 0.25  14.0 0.23  221.7
2005  37   6   150.3  0.68   1.7   0.4    8.5 13.3  3.2 21.1  0.00 0.00 1.00  0.00  0.00 5.499  0.00  0.00 0.22  14.0 0.20  221.7
2005  38   7   150.8  0.68   1.7   0.5    9.1 10.3  8.7 23.4  0.00 0.47 1.00  0.00  0.47 5.782  0.00  0.04 0.19  14.0 0.17  221.7
2005  39   8   151.2  0.68   1.7   0.5    9.6 16.4  5.3 25.1  0.00 0.00 1.00  0.00  0.00 5.490  0.00  0.00 0.29  14.0 0.26  221.7
2005  40   9   151.8  0.68   1.7   0.6   10.1 15.2  6.9 25.0  0.00 0.48 1.00  0.00  0.48 5.693  0.00  0.04 0.27  14.1 0.25  221.7
2005  41  10   152.4  0.69   1.7   0.6   10.6 16.7  6.0 19.0  0.54 0.00 1.00  0.54  0.00 5.689  0.27  0.29 0.28  14.1 0.25  221.7
2005  42  11   152.4  0.69   1.7   0.6   10.7 18.0 -0.7 15.3  0.00 0.00 1.00  0.00  0.00 5.427  0.00  0.00 0.26  14.1 0.24  221.7
2005  43  12   152.7  0.69   1.7   0.6   10.9 17.7 -1.9 20.1  0.00 0.54 1.00  0.00  0.54 5.697  0.00  0.05 0.27  14.1 0.25  221.7
2005  44  13   153.2  0.69   1.7   0.7   11.3 16.5  3.3 23.1  0.00 0.00 1.00  0.00  0.00 5.417  0.00  0.00 0.28  14.1 0.25  221.7
2005  45  14   153.9  0.69   1.7   0.7   11.8  7.8  5.4 22.6  0.07 0.55 1.00  0.07  0.55 5.834  0.07  0.12 0.13  14.1 0.12  221.7
2005  46  15   155.2  0.70   1.7   0.8   12.5  9.9 11.5 24.4  0.00 0.00 1.00  0.00  0.00 5.648  0.00  0.00 0.19  14.2 0.17  221.7
2005  47  16   156.4  0.71   1.7   0.8   13.2 14.0  9.7 25.8  0.00 0.32 1.00  0.00  0.32 5.706  0.00  0.03 0.26  14.2 0.24  221.7
2005  48  17   157.6  0.71   1.7   0.9   13.8  7.5  8.2 22.4  0.00 0.00 1.00  0.00  0.00 5.573  0.00  0.00 0.13  14.3 0.12  221.7
2005  49  18   158.3  0.71   1.7   0.9   14.0 18.5  0.6 17.8  0.00 0.40 1.00  0.00  0.40 5.684  0.00  0.04 0.28  14.3 0.26  221.7
2005  50  19   158.7  0.72   1.7   0.9   14.2 18.4 -1.7 21.6  0.00 0.00 1.00  0.00  0.00 5.396  0.00  0.00 0.29  14.3 0.26  221.7
2005  51  20   159.7  0.72   1.8   1.0   14.6 15.5  4.0 24.1  0.00 0.57 1.00  0.00  0.57 5.700  0.00  0.05 0.27  14.3 0.24  221.7
2005  52  21   161.5  0.73   1.8   1.0   15.3  8.7 10.9 23.9  0.00 0.00 1.00  0.00  0.00 5.538  0.00  0.00 0.16  14.4 0.15  221.7
2005  53  22   164.3  0.74   1.8   1.1   16.3 13.6 18.1 26.6  0.00 0.43 1.00  0.00  0.43 5.692  0.00  0.04 0.28  14.5 0.25  221.7
2005  54  23   167.6  0.76   1.8   1.1   17.3 13.0 18.0 26.9  0.16 0.00 1.00  0.16  0.00 5.587  0.00  0.01 0.26  14.6 0.24  221.7
2005  55  24   170.9  0.77   1.9   1.1   18.3  7.9 16.3 23.6  0.07 0.38 1.00  0.07  0.38 5.814  0.07  0.11 0.15  14.7 0.14  221.7
2005  56  25   172.8  0.78   1.9   1.1   18.9  2.4 10.0 16.2  0.71 0.00 1.00  0.71  0.00 5.928  0.56  0.57 0.04  14.8 0.04  221.7
2005  57  26   175.4  0.79   1.9   1.2   19.5  8.2  9.2 17.6  0.02 0.00 1.00  0.02  0.00 5.808  0.00  0.00 0.14  14.9 0.13  221.7
2005  58  27   177.8  0.80   2.0   1.2   20.3  2.2 13.0 21.1  3.01 0.00 1.00  3.01  0.00 5.928  2.85  2.86 0.04  15.0 0.04  221.7
2005  59  28   181.0  0.82   2.0   1.2   20.9 15.3 10.4 21.9  0.00 0.00 1.00  0.00  0.00 5.650  0.00  0.00 0.28  15.1 0.25  221.7
2005  60  29   183.3  0.83   2.0   1.3   21.4 20.2  4.8 18.8  0.00 0.32 1.00  0.00  0.32 5.636  0.00  0.03 0.33  15.2 0.30  221.7
2005  61  30   183.3  0.83   2.0   1.3   21.5 20.4 -2.1 15.6  0.00 0.33 1.00  0.00  0.33 5.677  0.00  0.03 0.29  15.2 0.26  221.7
2005  62  31   183.3  0.83   2.0   1.3   21.5  3.2  1.2  9.0  0.43 0.00 1.00  0.43  0.00 5.925  0.14  0.17 0.04  15.2 0.04  221.7
2005  63  32   185.1  0.83   2.0   1.3   21.8 20.1  2.0 19.2  0.00 0.00 1.00  0.00  0.00 5.605  0.00  0.00 0.32  15.3 0.29  221.7
2005  64  33   186.9  0.84   2.1   1.4   22.1 19.2  1.8 22.0  0.00 0.36 1.00  0.00  0.36 5.652  0.00  0.03 0.32  15.3 0.29  221.7
2005  65  34   188.9  0.85   2.1   1.4   22.5 20.9  2.5 22.4  0.00 0.32 1.00  0.00  0.32 5.619  0.00  0.03 0.35  15.4 0.32  221.7
2005  66  35   191.4  0.86   2.1   1.5   22.9 18.2  4.4 25.1  0.00 0.35 1.00  0.00  0.35 5.648  0.00  0.03 0.32  15.5 0.29  221.7
2005  67  36   194.5  0.88   2.1   1.6   23.5 19.9  6.4 19.8  2.02 0.32 1.00  2.02  0.32 5.630  2.02  2.05 0.34  15.6 0.31  221.7
2005  68  37   194.5  0.88   2.1   1.6   23.5  3.7  3.1  9.8  0.02 0.34 1.00  0.02  0.34 5.916  0.02  0.05 0.05  15.6 0.05  221.7
2005  69  38   196.3  0.89   2.2   1.6   23.8 20.2  0.8 18.2  0.00 0.00 1.00  0.00  0.00 5.604  0.00  0.00 0.31  15.7 0.28  221.7
2005  70  39   198.7  0.90   2.2   1.6   24.2 19.5  3.1 20.9  0.00 0.36 1.00  0.00  0.36 5.646  0.00  0.03 0.32  15.7 0.29  221.7
2005  71  40   200.9  0.91   2.2   1.7   24.5 20.8  2.0 21.8  0.00 0.32 1.00  0.00  0.32 5.625  0.00  0.03 0.34  15.8 0.31  221.7
2005  72  41   206.0  0.93   2.3   1.8   25.2 20.8 11.7 25.9  0.00 0.34 1.00  0.00  0.34 5.570  0.00  0.03 0.40  15.9 0.36  221.7
2005  73  42   213.4  0.96   2.4   1.8   26.2  8.4 18.6 25.5  0.00 0.40 1.00  0.00  0.40 5.799  0.00  0.04 0.17  16.1 0.15  221.7
2005  74  43   219.1  0.99   2.4   1.8   27.0  4.8 13.1 18.7  0.39 0.00 1.00  0.39  0.00 5.882  0.22  0.24 0.09  16.2 0.08  221.7
2005  75  44   224.3  1.01   2.5   1.8   27.8  4.2 13.5 23.8  1.69 0.00 1.00  1.69  0.00 5.888  1.60  1.61 0.08  16.4 0.07  221.7
2005  76  45   226.9  1.02   2.5   1.8   28.4  3.0  8.1 17.2  0.23 0.00 1.00  0.23  0.00 5.918  0.15  0.16 0.05  16.4 0.05  221.7
2005  77  46   227.0  1.02   2.5   1.8   28.6  6.1  6.1  9.9  0.00 0.00 1.00  0.00  0.00 5.828  0.00  0.00 0.09  16.4 0.08  221.7
2005  78  47   229.3  1.03   2.5   1.9   28.8 21.4  0.1 19.8  0.00 0.00 1.00  0.00  0.00 5.493  0.00  0.00 0.34  16.5 0.30  221.7
2005  79  48   233.0  1.05   2.6   1.9   29.2 20.4  3.6 24.7  0.00 0.48 1.00  0.00  0.48 5.614  0.00  0.04 0.35  16.6 0.32  221.7
2005  80  49   240.9  1.09   2.7   2.0   30.0 11.0 13.7 24.1  0.44 0.35 1.00  0.44  0.35 5.758  0.44  0.47 0.21  16.8 0.19  221.7
2005  81  50   250.6  1.13   2.8   2.0   31.0 10.5 16.9 28.9  0.41 0.00 1.00  0.41  0.00 5.753  0.20  0.22 0.22  17.0 0.20  221.7
2005  82  51   259.9  1.17   2.9   2.1   31.8 10.7 14.7 25.3  0.35 0.00 1.00  0.35  0.00 5.760  0.13  0.15 0.21  17.2 0.19  221.7
2005  83  52   267.1  1.20   3.0   2.2   32.5 22.1  9.6 28.6  0.00 0.00 1.00  0.00  0.00 5.334  0.00  0.00 0.43  17.4 0.39  221.7
2005  84  53   271.2  1.22   3.0   2.2   33.5  3.0 17.3 21.3  4.77 0.63 1.00  4.77  0.63 5.911  4.77  4.83 0.06  17.5 0.05  221.7
2005  85  54   273.7  1.23   3.1   2.2   34.5  1.8 17.9 20.3  2.85 0.00 1.00  2.85  0.00 5.934  2.79  2.80 0.03  17.6 0.03  221.7
2005  86  55   286.4  1.29   3.2   2.2   35.4  9.5 17.6 28.9  0.00 0.00 1.00  0.00  0.00 5.738  0.00  0.00 0.20  17.9 0.18  221.7
2005  87  56   297.9  1.34   3.4   2.3   36.3 22.3 14.2 23.2  0.21 0.00 1.00  0.21  0.00 5.522  0.00  0.02 0.43  18.2 0.39  221.7
2005  88  57   308.2  1.39   3.5   2.4   37.0 23.1 11.7 27.0  0.00 0.45 1.00  0.00  0.45 5.522  0.00  0.04 0.45  18.4 0.41  221.7
2005  89  58   316.6  1.43   3.6   2.5   37.6 22.8  7.8 27.9  0.00 0.45 1.00  0.00  0.45 5.540  0.00  0.04 0.43  18.6 0.39  221.7
2005  90  59   328.1  1.48   3.7   2.6   38.4 15.3 12.5 28.6  0.45 0.43 1.00  0.45  0.43 5.667  0.45  0.49 0.30  18.9 0.27  221.7
2005  91  60   341.9  1.54   3.9   2.7   39.3 15.2 15.3 29.3  3.43 0.30 1.00  3.43  0.30 5.660  3.43  3.46 0.31  19.2 0.28  221.7
2005  92  61   351.2  1.58   4.0   2.8   39.8 22.7  8.0 21.2  0.70 0.31 1.00  0.70  0.31 5.570  0.70  0.73 0.40  19.5 0.36  221.7
2005  93  62   357.9  1.61   4.1   2.9   40.3 24.5  3.9 22.3  0.00 0.40 1.00  0.00  0.40 5.553  0.00  0.04 0.42  19.6 0.38  221.7
2005  94  63   366.0  1.65   4.2   3.0   40.7 23.7  5.6 27.3  0.00 0.42 1.00  0.00  0.42 5.536  0.00  0.04 0.43  19.8 0.39  221.7
2005  95  64   375.4  1.69   4.3   3.1   41.3 23.0  7.3 27.9  0.00 0.43 1.00  0.00  0.43 5.539  0.00  0.04 0.43  20.1 0.39  221.7
2005  96  65   388.7  1.75   4.5   3.3   42.1 19.4 12.3 27.7  0.00 0.43 1.00  0.00  0.43 5.589  0.00  0.04 0.38  20.4 0.34  221.7
2005  97  66   396.9  1.79   4.6   3.3   43.0  5.2 16.9 23.3  3.48 0.38 1.00  3.48  0.38 5.867  3.48  3.52 0.10  20.6 0.09  221.7
2005  98  67   411.6  1.86   4.8   3.3   43.8 13.9 13.1 22.5  0.02 0.00 1.00  0.02  0.00 5.627  0.00  0.00 0.26  21.0 0.24  221.7
2005  99  68   425.8  1.92   5.0   3.5   44.5 22.2 11.8 26.6  0.00 0.34 1.00  0.00  0.34 5.541  0.00  0.03 0.43  21.3 0.39  221.7
2005 100  69   436.8  1.97   5.1   3.6   45.1 20.5  7.5 24.9  0.00 0.43 1.00  0.00  0.43 5.597  0.00  0.04 0.37  21.6 0.34  221.7
2005 101  70   447.6  2.02   5.2   3.7   45.7 23.5  7.1 27.5  0.00 0.37 1.00  0.00  0.37 5.532  0.00  0.03 0.44  21.8 0.40  221.7
2005 102  71   464.1  2.09   5.5   3.8   46.5 14.7 13.5 26.0  0.50 0.44 1.00  0.50  0.44 5.683  0.50  0.54 0.29  22.2 0.26  221.7
2005 103  72   480.1  2.17   5.7   3.9   47.2 22.9 12.4 24.3  0.02 0.00 1.00  0.02  0.00 5.269  0.00  0.00 0.43  22.6 0.39  221.7
2005 104  73   491.6  2.22   5.8   4.0   47.8 18.1  7.1 20.5  0.00 0.70 1.00  0.00  0.70 5.657  0.00  0.07 0.31  22.9 0.28  221.7
2005 105  74   501.8  2.26   6.0   4.2   48.2 26.7  5.3 22.0  0.00 0.31 1.00  0.00  0.31 5.510  0.00  0.03 0.46  23.2 0.42  221.7
2005 106  75   501.8  2.26   6.0   4.2   48.3  0.0  5.7  5.7  0.00 0.46 1.00  0.00  0.46 5.968  0.00  0.04 0.00  23.2 0.00  221.7
2005 107  76   512.3  2.31   6.1   4.3   48.7 25.7  5.5 24.6  0.00 0.00 1.00  0.00  0.00 5.513  0.00  0.00 0.45  23.4 0.41  221.7
2005 108  77   527.0  2.38   6.3   4.5   49.4 33.9  9.9 25.7  0.00 0.45 1.00  0.00  0.45 5.332  0.00  0.04 0.64  23.8 0.58  221.7
2005 109  78   538.5  2.43   6.5   4.6   49.9 24.3  6.2 26.7  0.00 0.64 1.00  0.00  0.64 5.525  0.00  0.06 0.44  24.1 0.40  221.7
2005 110  79   553.1  2.49   6.7   4.8   50.5 23.1  9.3 26.8  0.00 0.44 1.00  0.00  0.44 5.533  0.00  0.04 0.43  24.4 0.39  221.7
2005 111  80   568.1  2.56   6.9   4.9   51.2 22.6  9.5 28.3  0.00 0.43 1.00  0.00  0.43 5.536  0.00  0.04 0.43  24.8 0.39  221.7
2005 112  81   584.1  2.63   7.1   5.1   51.9 21.3 10.2 28.1  0.00 0.43 1.00  0.00  0.43 5.559  0.00  0.04 0.41  25.2 0.37  221.7
2005 113  82   602.7  2.72   7.4   5.1   52.6 15.1 12.5 25.4  0.14 0.41 1.00  0.14  0.41 5.679  0.14  0.18 0.29  25.6 0.26  221.7
2005 114  83   614.6  2.77   7.5   5.2   53.1 25.6  5.7 19.1  0.00 0.00 1.00  0.00  0.00 5.254  0.00  0.00 0.43  25.9 0.39  221.7
2005 115  84   623.5  2.81   7.7   5.4   53.5 24.8  2.6 23.2  0.00 0.71 1.00  0.00  0.71 5.551  0.00  0.07 0.42  26.1 0.38  221.7
2005 116  85   633.4  2.86   7.8   5.4   54.3  5.9 12.9 22.7  1.50 0.42 1.00  1.50  0.42 5.858  1.50  1.54 0.11  26.4 0.10  221.7
2005 117  86   653.5  2.95   8.1   5.5   55.1 21.3 12.9 27.0  0.00 0.00 1.00  0.00  0.00 5.443  0.00  0.00 0.42  26.9 0.38  221.7
2005 118  87   668.5  3.02   8.3   5.7   55.6 26.6  8.0 26.5  0.00 0.53 1.00  0.00  0.53 5.475  0.00  0.05 0.49  27.2 0.45  221.7
2005 119  88   574.6  2.59   6.3   5.9   56.2 23.4  8.1 28.6  0.00 0.49 1.00  0.00  0.49 5.525  0.00  0.05 0.44  23.2 0.40  221.7
2005 120  89   574.6  2.59   6.6   5.9   57.1 14.2 14.7 28.8  0.74 0.44 1.00  0.74  0.44 5.683  0.74  0.78 0.29  23.2 0.26  221.7
2005 121  90   574.7  2.59   6.8   5.9   57.9  6.4 14.1 21.0  0.09 0.00 1.00  0.09  0.00 5.654  0.00  0.01 0.12  23.3 0.11  221.7
2005 122  91   574.8  2.59   7.1   6.1   58.7 24.5 12.7 27.4  0.02 0.31 1.00  0.02  0.31 5.490  0.02  0.05 0.48  23.3 0.43  221.7
2005 123  92   575.1  2.59   7.3   6.2   59.3 25.8  9.4 27.9  0.00 0.48 1.00  0.00  0.48 5.477  0.00  0.04 0.49  23.3 0.45  221.7
2005 124  93   575.1  2.59   7.4   6.2   60.2  2.0 14.0 18.8  2.24 0.49 1.00  2.24  0.49 5.932  2.24  2.29 0.04  23.3 0.03  221.7
2005 125  94   575.4  2.60   7.5   6.2   61.1  3.7 15.5 19.9  2.99 0.00 1.00  2.99  0.00 5.899  2.95  2.96 0.07  23.3 0.06  221.7
2005 126  95   577.0  2.60   7.8   6.3   61.8 13.9 11.7 22.4  0.00 0.00 1.00  0.00  0.00 5.643  0.00  0.00 0.26  23.3 0.23  221.7
2005 127  96   578.8  2.61   8.0   6.4   62.5 26.0  9.5 26.9  0.00 0.33 1.00  0.00  0.33 5.477  0.00  0.03 0.49  23.4 0.45  221.7
2005 128  97   581.5  2.62   8.3   6.6   63.2 22.3 10.9 27.7  0.00 0.49 1.00  0.00  0.49 5.539  0.00  0.05 0.43  23.4 0.39  221.7
2005 129  98   585.6  2.64   8.6   6.7   63.9 24.0 12.1 28.6  0.00 0.43 1.00  0.00  0.43 5.497  0.00  0.04 0.47  23.5 0.43  221.7
2005 130  99   591.0  2.67   9.0   6.8   64.7 24.3 12.3 29.6  0.00 0.47 1.00  0.00  0.47 5.486  0.00  0.04 0.48  23.7 0.44  221.7
2005 131 100   599.9  2.71   9.4   6.9   65.6 16.8 16.1 28.8  0.05 0.48 1.00  0.05  0.48 5.627  0.05  0.09 0.34  23.9 0.31  221.7
2005 132 101   610.0  2.75   9.7   7.0   66.4 23.8 13.5 30.4  0.00 0.34 1.00  0.00  0.34 5.488  0.00  0.03 0.48  24.1 0.44  221.7
2005 133 102   622.5  2.81  10.1   7.1   67.2 22.3 13.1 29.1  0.00 0.48 1.00  0.00  0.48 5.525  0.00  0.04 0.44  24.4 0.40  221.7
2005 134 103   637.6  2.88  10.4   7.3   68.0 23.4 12.7 29.7  0.00 0.44 1.00  0.00  0.44 5.502  0.00  0.04 0.47  24.8 0.42  221.7
2005 135 104   656.7  2.96  10.8   7.4   68.8 21.8 13.4 30.3  0.00 0.47 1.00  0.00  0.47 5.529  0.00  0.04 0.44  25.3 0.40  221.7
2005 136 105   681.6  3.07  11.2   7.5   69.7 23.9 14.7 31.5  0.00 0.44 1.00  0.00  0.44 5.477  0.00  0.04 0.49  25.9 0.45  221.7
2005 137 106   708.9  3.20  11.6   7.6   70.5 17.8 14.9 30.2  0.02 0.49 1.00  0.02  0.49 5.606  0.02  0.07 0.36  26.5 0.33  221.7
2005 138 107   736.9  3.32  12.0   7.7   71.4 21.3 15.3 30.3  0.00 0.36 1.00  0.00  0.36 5.533  0.00  0.03 0.44  27.2 0.40  221.7
2005 139 108   766.4  3.46  12.4   7.8   72.3 21.0 16.3 30.0  0.00 0.44 1.00  0.00  0.44 5.536  0.00  0.04 0.43  27.9 0.39  221.7
2005 140 109   794.5  3.58  12.9   7.9   73.2 22.9 15.2 30.6  0.00 0.43 1.00  0.00  0.43 5.499  0.00  0.04 0.47  28.6 0.43  221.7
2005 141 110   813.7  3.67  13.2   8.0   74.2 11.7 17.6 28.5  2.28 0.47 1.00  2.28  0.47 5.728  2.28  2.32 0.24  29.1 0.22  221.7
2005 142 111   841.1  3.79  13.6   8.1   75.1 24.4 14.5 29.3  0.00 0.00 1.00  0.00  0.00 5.236  0.00  0.00 0.49  29.8 0.45  221.7
2005 143 112   869.7  3.92  14.1   8.2   76.0 24.5 15.4 30.6  0.00 0.73 1.00  0.00  0.73 5.466  0.00  0.07 0.50  30.5 0.46  221.7
2005 144 113   901.9  4.07  14.6   8.3   77.0 21.1 21.9 32.1  0.00 0.50 1.00  0.00  0.50 5.510  0.00  0.05 0.46  31.3 0.42  221.7
2005 145 114   929.2  1.05  14.9   8.8   77.8 23.6 14.3 28.1  0.00 0.46 1.00  0.00  0.46 4.088  0.00  0.35 1.88  31.9 0.43  886.8
2005 146 115   952.8  1.07  15.2   9.3   78.5 26.0 11.5 28.8  0.00 1.88 1.00  0.00  1.88 3.856  0.00  1.45 2.11  32.5 0.48  886.8
2005 147 116   978.1  1.10  15.5   9.7   79.3 20.7 12.8 30.5  0.00 2.11 1.00  0.00  2.11 4.273  0.00  1.63 1.70  33.1 0.38  886.8
2005 148 117  1007.3  1.14  15.8  10.2   80.2 23.2 15.7 31.1  0.00 1.70 1.00  0.00  1.70 4.005  0.00  1.31 1.96  33.8 0.45  886.8
2005 149 118  1035.9  1.17  16.2  10.7   81.1 21.8 16.0 32.1  0.00 1.96 1.00  0.00  1.96 4.113  0.00  1.52 1.86  34.1 0.42  886.8
2005 150 119  1068.2  1.20  16.5  11.2   82.1 19.2 18.9 31.7  0.00 1.86 1.00  0.00  1.86 4.315  0.00  1.43 1.65  34.3 0.37  886.8
2005 151 120  1100.4  1.24  16.9  11.4   83.1 11.7 20.6 28.6  3.79 1.65 1.00  3.79  1.65 4.982  3.79  5.07 0.99  34.6 0.22  886.8
2005 152 121  1132.5  1.28  17.3  11.7   84.1 14.6 21.9 28.6  0.05 0.99 1.00  0.05  0.99 4.721  0.05  0.81 1.25  34.9 0.28  886.8
2005 153 122  1164.5  1.31  17.7  12.0   85.1 13.6 21.4 29.2  0.30 1.25 1.00  0.30  1.25 4.808  0.30  1.26 1.16  35.1 0.26  886.8
2005 154 123  1196.4  1.35  18.1  12.3   86.1 13.0 21.1 28.5  4.04 1.16 1.00  4.04  1.16 4.868  4.04  4.94 1.10  35.4 0.25  886.8
2005 155 124  1228.2  1.38  18.5  12.6   87.1 13.1 21.5 28.2  0.02 1.10 1.00  0.02  1.10 4.858  0.02  0.87 1.11  35.6 0.25  886.8
2005 156 125  1253.7  1.41  18.8  13.2   87.9 23.5 18.6 32.7  0.00 1.11 1.00  0.00  1.11 3.923  0.00  0.86 2.05  35.8 0.46  886.8
2005 157 126  1281.1  1.44  19.1  13.7   88.8 21.5 19.9 32.8  0.05 2.05 1.00  0.05  2.05 4.087  0.05  1.63 1.88  36.0 0.43  886.8
2005 158 127  1303.8  1.47  19.4  14.3   89.5 22.7 19.4 33.7  0.00 1.88 1.00  0.00  1.88 3.974  0.00  1.45 1.99  36.2 0.45  886.8
2005 159 128  1328.7  1.50  19.7  14.9   90.3 20.1 20.5 33.8  0.02 1.99 1.00  0.02  1.99 4.196  0.02  1.56 1.77  36.4 0.40  886.8
2005 160 129  1359.2  1.53  20.1  15.4   91.3 20.0 20.2 32.4  0.07 1.77 1.00  0.07  1.77 4.225  0.07  1.44 1.74  36.7 0.40  886.8
2005 161 130  1390.1  1.57  20.4  15.6   92.3  8.3 23.8 28.0  0.21 1.74 1.00  0.21  1.74 5.257  0.21  1.56 0.71  36.9 0.16  886.8
2005 162 131  1420.8  1.60  20.8  15.9   93.3 11.1 23.9 29.2  1.77 0.71 1.00  1.77  0.71 5.007  1.77  2.32 0.96  37.2 0.22  886.8
2005 163 132  1451.3  1.64  21.2  16.1   94.3 10.7 23.6 30.3  0.07 0.96 1.00  0.07  0.96 5.037  0.07  0.81 0.93  37.4 0.21  886.8
2005 164 133  1481.5  1.67  21.6  16.4   95.3 12.7 22.0 33.0  0.47 0.93 1.00  0.47  0.93 4.854  0.47  1.19 1.11  37.6 0.25  886.8
2005 165 134  1508.9  1.70  21.9  17.0   96.2 18.0 21.4 33.5  2.08 1.11 1.00  2.08  1.11 4.382  2.08  2.94 1.59  37.9 0.36  886.8
2005 166 135  1535.6  1.73  22.3  17.4   97.1 18.8 24.1 33.5  0.00 1.59 1.00  0.00  1.59 4.282  0.00  1.23 1.69  38.1 0.38  886.8
2005 167 136  1560.5  1.76  22.6  18.0   97.9 19.2 22.0 33.9  0.26 1.69 1.00  0.26  1.69 4.264  0.26  1.56 1.70  38.3 0.39  886.8
2005 168 137  1585.2  1.79  22.9  18.6   98.8 24.4 22.1 32.8  0.00 1.70 1.00  0.00  1.70 3.801  0.00  1.32 2.17  38.5 0.49  886.8
2005 169 138  1614.2  1.82  23.3  18.9   99.8 11.2 20.5 30.8  1.11 2.17 1.00  1.11  2.17 5.011  1.11  2.79 0.96  38.7 0.22  886.8
2005 170 139  1733.6  1.95  24.8  19.2  100.8 23.7 18.9 31.0  0.00 0.96 1.00  0.00  0.96 3.935  0.00  0.74 2.03  39.7 0.46  886.8
2005 171 140  1853.0  2.09  26.4  19.6  101.8 23.5 18.3 30.7  0.00 2.03 1.00  0.00  2.03 3.968  0.00  1.57 2.00  40.6 0.45  886.8
2005 172 141  1972.4  2.22  28.0  19.9  102.8 22.4 18.1 31.3  0.00 2.00 1.00  0.00  2.00 4.062  0.00  1.55 1.91  41.6 0.43  886.8
